region,tile,point_index,n_views,luma_mean_raw,luma_cv_raw,luma_logstd_raw,luma_min_raw,luma_max_raw,rgb_std_mean_raw,range_median_m,n_views_learned,luma_cv_learned,luma_cv_raw_paired_learned,luma_logstd_learned,luma_logstd_raw_paired_learned,rgb_std_mean_learned,n_views_per_camera_mean,luma_cv_per_camera_mean,luma_cv_raw_paired_per_camera_mean,luma_logstd_per_camera_mean,luma_logstd_raw_paired_per_camera_mean,rgb_std_mean_per_camera_mean,n_views_per_camera_time_block_10s,luma_cv_per_camera_time_block_10s,luma_cv_raw_paired_per_camera_time_block_10s,luma_logstd_per_camera_time_block_10s,luma_logstd_raw_paired_per_camera_time_block_10s,rgb_std_mean_per_camera_time_block_10s,n_views_per_camera_time_block_20s,luma_cv_per_camera_time_block_20s,luma_cv_raw_paired_per_camera_time_block_20s,luma_logstd_per_camera_time_block_20s,luma_logstd_raw_paired_per_camera_time_block_20s,rgb_std_mean_per_camera_time_block_20s,n_views_per_camera_time_block_60s,luma_cv_per_camera_time_block_60s,luma_cv_raw_paired_per_camera_time_block_60s,luma_logstd_per_camera_time_block_60s,luma_logstd_raw_paired_per_camera_time_block_60s,rgb_std_mean_per_camera_time_block_60s,n_views_oracle_per_image,luma_cv_oracle_per_image,luma_cv_raw_paired_oracle_per_image,luma_logstd_oracle_per_image,luma_logstd_raw_paired_oracle_per_image,rgb_std_mean_oracle_per_image,n_views_oracle_per_image_tile_views,luma_cv_oracle_per_image_tile_views,luma_cv_raw_paired_oracle_per_image_tile_views,luma_logstd_oracle_per_image_tile_views,luma_logstd_raw_paired_oracle_per_image_tile_views,rgb_std_mean_oracle_per_image_tile_views
indoor_door_leaf_Tile_1,Tile_1,198,139,70.0982,0.575857,0.531331,15.854,175.271,40.5119,6.68964,138,0.415643,0.57267,0.408172,0.527912,29.2168,138,0.57491,0.57267,0.530312,0.527912,45.7588,138,0.490002,0.57267,0.48234,0.527912,35.7987,138,0.490908,0.57267,0.483766,0.527912,35.9098,138,0.594336,0.57267,0.528782,0.527912,47.9313,139,0.245728,0.575857,0.223941,0.531331,16.7962,138,0.246549,0.57267,0.224302,0.527912,16.8356
indoor_door_leaf_Tile_1,Tile_1,199,165,67.7262,0.542354,0.533527,14.869,171.847,37.0619,6.9058,165,0.434158,0.542354,0.448977,0.533527,29.9952,165,0.542838,0.542354,0.536338,0.533527,41.6685,165,0.485297,0.542354,0.501155,0.533527,35.1597,165,0.480507,0.542354,0.497454,0.533527,34.6901,165,0.553823,0.542354,0.532305,0.533527,42.8494,165,0.248757,0.542354,0.232959,0.533527,17.4204,165,0.248757,0.542354,0.232959,0.533527,17.4204
indoor_door_leaf_Tile_1,Tile_1,200,128,118.321,0.689791,0.764108,12.424,255,82.2539,6.30426,127,0.606836,0.684326,0.659308,0.756761,70.044,127,0.675294,0.684326,0.752192,0.756761,89.9932,127,0.611883,0.684326,0.688663,0.756761,73.3125,127,0.61346,0.684326,0.694106,0.756761,73.3114,127,0.63839,0.684326,0.726087,0.756761,81.9463,128,0.432928,0.689791,0.433586,0.764108,42.131,127,0.432781,0.684326,0.434647,0.756761,42.215
indoor_door_leaf_Tile_1,Tile_1,201,133,126.496,0.642204,0.754634,12.082,255,81.526,5.42327,132,0.568903,0.640349,0.667403,0.756147,69.3888,132,0.631558,0.640349,0.752703,0.756147,89.389,132,0.572755,0.640349,0.679286,0.756147,71.8791,132,0.577868,0.640349,0.683575,0.756147,72.7273,132,0.596946,0.640349,0.721365,0.756147,81.5293,133,0.379988,0.642204,0.355563,0.754634,38.8368,132,0.377539,0.640349,0.352511,0.756147,38.364
indoor_door_leaf_Tile_1,Tile_1,202,157,69.4951,0.486601,0.462448,16.31,181.48,34.0158,6.78831,157,0.396928,0.486601,0.391763,0.462448,28.0706,157,0.48602,0.486601,0.464886,0.462448,38.1891,157,0.432884,0.486601,0.422221,0.462448,32.1423,157,0.42838,0.486601,0.420106,0.462448,31.7091,157,0.496887,0.486601,0.45899,0.462448,39.226,157,0.238222,0.486601,0.197717,0.462448,16.4085,157,0.238222,0.486601,0.197717,0.462448,16.4085
indoor_door_leaf_Tile_1,Tile_1,203,134,119.829,0.709926,0.84496,16.886,255,85.5986,5.82281,133,0.637157,0.704716,0.742086,0.839572,73.4434,133,0.695578,0.704716,0.836326,0.839572,93.7866,133,0.639459,0.704716,0.760958,0.839572,76.5902,133,0.642564,0.704716,0.763681,0.839572,76.7211,133,0.664482,0.704716,0.813575,0.839572,86.7458,134,0.492673,0.709926,0.469797,0.84496,47.1417,133,0.492805,0.704716,0.471135,0.839572,47.2539
indoor_door_leaf_Tile_1,Tile_1,204,130,126.787,0.6448,0.75919,14.587,255,82.0999,5.48669,129,0.569706,0.640075,0.668223,0.755177,69.9367,129,0.631124,0.640075,0.751875,0.755177,89.7425,129,0.572611,0.640075,0.681729,0.755177,72.5605,129,0.5781,0.640075,0.685438,0.755177,73.4398,129,0.596896,0.640075,0.721419,0.755177,81.9391,130,0.463097,0.6448,0.381383,0.75919,48.5824,129,0.464491,0.640075,0.382856,0.755177,48.7551
indoor_door_leaf_Tile_1,Tile_1,205,125,68.3439,0.493193,0.453419,25.787,164.153,33.8784,6.84214,125,0.316943,0.493193,0.322655,0.453419,21.9255,125,0.495505,0.493193,0.456469,0.453419,38.3309,125,0.412323,0.493193,0.398442,0.453419,29.5003,125,0.412092,0.493193,0.400474,0.453419,29.5359,125,0.515641,0.493193,0.456408,0.453419,40.2381,125,0.22506,0.493193,0.244559,0.453419,14.8006,125,0.22506,0.493193,0.244559,0.453419,14.8006
indoor_door_leaf_Tile_1,Tile_1,206,49,88.83,0.670842,0.706374,21.847,222.945,59.8308,5.84565,48,0.581553,0.660967,0.616068,0.701124,51.8148,48,0.65506,0.660967,0.698033,0.701124,66.4298,48,0.598755,0.660967,0.630894,0.701124,53.7857,48,0.597896,0.660967,0.632955,0.701124,53.6719,48,0.648093,0.660967,0.689456,0.701124,64.2128,49,0.224894,0.670842,0.229198,0.706374,16.6667,48,0.225986,0.660967,0.229245,0.701124,16.6942
indoor_door_leaf_Tile_1,Tile_1,207,38,116.863,0.652852,0.715114,23.228,250.57,77.1559,5.42859,38,0.572833,0.652852,0.610273,0.715114,66.7499,38,0.642756,0.652852,0.705096,0.715114,84.3704,38,0.609114,0.652852,0.64916,0.715114,72.9145,38,0.589408,0.652852,0.634585,0.715114,68.6944,38,0.630669,0.652852,0.69306,0.715114,77.9965,38,0.304052,0.652852,0.310768,0.715114,23.8258,38,0.304052,0.652852,0.310768,0.715114,23.8258
indoor_door_leaf_Tile_1,Tile_1,208,100,142.813,0.558065,0.774678,16.815,255,80.3778,3.80285,99,0.498135,0.550475,0.690518,0.76562,68.3332,99,0.543652,0.550475,0.762116,0.76562,87.5818,99,0.501985,0.550475,0.709049,0.76562,70.6357,99,0.508956,0.550475,0.711415,0.76562,72.1768,99,0.521031,0.550475,0.743307,0.76562,80.2892,100,0.496092,0.558065,0.421847,0.774678,56.5837,99,0.496738,0.550475,0.423546,0.76562,56.7944
indoor_door_leaf_Tile_1,Tile_1,209,139,100.232,0.71399,0.814499,13.174,255,72.8466,6.02673,137,0.635388,0.705645,0.717211,0.809354,62.7351,137,0.702665,0.705645,0.809115,0.809354,80.8379,137,0.643249,0.705645,0.733728,0.809354,65.7223,137,0.661057,0.705645,0.737781,0.809354,67.4785,137,0.692029,0.705645,0.782976,0.809354,77.0483,139,0.714387,0.71399,0.456987,0.814499,59.858,137,0.715929,0.705645,0.459557,0.809354,60.2151
indoor_door_leaf_Tile_1,Tile_1,210,133,130.461,0.633872,0.802398,17.869,255,83.249,5.64499,132,0.560409,0.627807,0.693325,0.792236,71.0542,132,0.618978,0.627807,0.790968,0.792236,91.0234,132,0.562972,0.627807,0.709588,0.792236,73.6865,132,0.566603,0.627807,0.710195,0.792236,73.9272,132,0.590349,0.627807,0.759833,0.792236,84.0334,133,0.547529,0.633872,0.446176,0.802398,59.2139,132,0.546239,0.627807,0.445661,0.792236,59.2826
indoor_door_leaf_Tile_1,Tile_1,211,131,94.8501,0.538943,0.5374,11.314,254.103,51.0603,6.91808,131,0.400434,0.538943,0.441749,0.5374,37.5867,131,0.540029,0.538943,0.540464,0.5374,57.5734,131,0.462211,0.538943,0.487429,0.5374,44.9665,131,0.457712,0.538943,0.485704,0.5374,44.5297,131,0.554023,0.538943,0.540601,0.5374,59.8963,131,0.341186,0.538943,0.380779,0.5374,30.0073,131,0.341186,0.538943,0.380779,0.5374,30.0073
indoor_door_leaf_Tile_1,Tile_1,212,124,69.306,0.548423,0.507186,19.598,170.512,38.0521,6.75657,124,0.398243,0.548423,0.388827,0.507186,27.3998,124,0.550549,0.548423,0.509589,0.507186,43.0243,124,0.463056,0.548423,0.453913,0.507186,33.0938,124,0.466127,0.548423,0.458624,0.507186,33.4213,124,0.572915,0.548423,0.51282,0.507186,45.3513,124,0.204411,0.548423,0.196358,0.507186,13.2206,124,0.204411,0.548423,0.196358,0.507186,13.2206
indoor_door_leaf_Tile_1,Tile_1,213,170,70.3787,0.519524,0.514926,12.755,169.131,36.6103,6.94263,170,0.408354,0.519524,0.424624,0.514926,29.0983,170,0.520338,0.519524,0.518268,0.514926,41.2001,170,0.460027,0.519524,0.476337,0.514926,34.2351,170,0.45709,0.519524,0.4747,0.514926,33.8744,170,0.534306,0.519524,0.514117,0.514926,42.6676,170,0.215556,0.519524,0.201756,0.514926,15.538,170,0.215556,0.519524,0.201756,0.514926,15.538
indoor_door_leaf_Tile_1,Tile_1,214,124,74.7271,0.507435,0.465415,23.082,171.901,37.8327,6.81904,124,0.339628,0.507435,0.321045,0.465415,24.964,124,0.509774,0.507435,0.468738,0.465415,42.8063,124,0.418896,0.507435,0.396669,0.465415,32.0224,124,0.420842,0.507435,0.401556,0.465415,32.261,124,0.533637,0.507435,0.475581,0.465415,45.5254,124,0.200314,0.507435,0.188891,0.465415,13.3475,124,0.200314,0.507435,0.188891,0.465415,13.3475
indoor_door_leaf_Tile_1,Tile_1,215,116,66.3479,0.583627,0.528674,19.527,181.017,38.7681,6.94989,116,0.416608,0.583627,0.413869,0.528674,27.6942,116,0.585982,0.583627,0.530455,0.528674,43.8139,116,0.500813,0.583627,0.488041,0.528674,34.4717,116,0.50577,0.583627,0.493482,0.528674,34.9398,116,0.603605,0.583627,0.53305,0.528674,45.5995,116,0.250286,0.583627,0.257496,0.528674,15.7625,116,0.250286,0.583627,0.257496,0.528674,15.7625
indoor_door_leaf_Tile_1,Tile_1,216,124,128.873,0.660302,0.796114,18.527,255,85.3909,5.51248,123,0.601052,0.654573,0.695302,0.789315,74.8099,123,0.645821,0.654573,0.787064,0.789315,93.3823,123,0.591542,0.654573,0.707828,0.789315,75.9667,123,0.594865,0.654573,0.708743,0.789315,76.4185,123,0.61468,0.654573,0.759154,0.789315,85.8091,124,0.708553,0.660302,0.482445,0.796114,78.5883,123,0.708956,0.654573,0.483868,0.789315,78.8344
indoor_door_leaf_Tile_1,Tile_1,217,128,128.392,0.622289,0.697296,18.712,255,80.3948,5.89853,127,0.554543,0.617926,0.610425,0.693724,69.5677,127,0.608459,0.617926,0.689388,0.693724,87.78,127,0.546756,0.617926,0.620792,0.693724,70.7889,127,0.552647,0.617926,0.623716,0.693724,71.3752,127,0.574265,0.617926,0.668521,0.693724,80.4362,128,0.631679,0.622289,0.450804,0.697296,71.0732,127,0.634111,0.617926,0.452476,0.693724,71.3487
indoor_door_leaf_Tile_1,Tile_1,218,112,136.249,0.514306,0.639926,28.31,255,71.0236,2.78571,111,0.475253,0.508505,0.576076,0.633432,61.9595,111,0.504407,0.508505,0.630598,0.633432,77.7051,111,0.480402,0.508505,0.586026,0.633432,64.3363,111,0.486799,0.508505,0.596761,0.633432,66.1143,111,0.480673,0.508505,0.603247,0.633432,71.3534,112,0.460701,0.514306,0.403268,0.639926,49.4943,111,0.462999,0.508505,0.404838,0.633432,49.7087
indoor_door_leaf_Tile_1,Tile_1,219,127,131.685,0.58736,0.62848,21.299,255,77.8612,6.55252,126,0.517511,0.589041,0.554247,0.630946,67.0444,126,0.580663,0.589041,0.627063,0.630946,85.6446,126,0.519862,0.589041,0.565809,0.630946,69.1693,126,0.52332,0.589041,0.571644,0.630946,69.2183,126,0.547358,0.589041,0.600175,0.630946,78.1217,127,0.667226,0.58736,0.467524,0.62848,79.0485,126,0.655331,0.589041,0.456196,0.630946,76.4123
indoor_door_leaf_Tile_1,Tile_1,220,167,71.8963,0.508392,0.52492,12.456,166.501,36.4808,6.96521,167,0.405915,0.508392,0.436852,0.52492,29.5314,167,0.509228,0.508392,0.528025,0.52492,41.0511,167,0.450901,0.508392,0.48575,0.52492,34.1284,167,0.449643,0.508392,0.48464,0.52492,33.8934,167,0.524563,0.508392,0.527027,0.52492,42.7443,167,0.235921,0.508392,0.2255,0.52492,17.4843,167,0.235921,0.508392,0.2255,0.52492,17.4843
indoor_door_leaf_Tile_1,Tile_1,221,77,79.0198,0.618937,0.664815,16.697,181.452,48.2988,7.11784,77,0.585984,0.618937,0.640557,0.664815,48.5599,77,0.617169,0.618937,0.666221,0.664815,53.8506,77,0.547706,0.618937,0.620287,0.664815,44.7773,77,0.550774,0.618937,0.611845,0.664815,44.253,77,0.592294,0.618937,0.64104,0.664815,50.3125,77,0.242388,0.618937,0.213044,0.664815,19.6624,77,0.242388,0.618937,0.213044,0.664815,19.6624
indoor_door_leaf_Tile_1,Tile_1,222,127,62.3099,0.436954,0.42936,15.071,150.181,27.7255,6.73895,127,0.309162,0.436954,0.367459,0.42936,20.4306,127,0.440128,0.436954,0.435616,0.42936,31.429,127,0.363364,0.436954,0.372261,0.42936,24.6548,127,0.369249,0.436954,0.37537,0.42936,25.0885,127,0.451755,0.436954,0.425738,0.42936,32.4572,127,0.161504,0.436954,0.166728,0.42936,11.2392,127,0.161504,0.436954,0.166728,0.42936,11.2392
indoor_door_leaf_Tile_1,Tile_1,223,50,96.3013,0.54817,0.487372,25.598,253.239,53.3466,7.1198,50,0.433808,0.54817,0.400558,0.487372,45.1854,50,0.540653,0.54817,0.48726,0.487372,58.831,50,0.413633,0.54817,0.395912,0.487372,42.7351,50,0.437088,0.54817,0.405882,0.487372,45.0123,50,0.49519,0.54817,0.450907,0.487372,52.6426,50,0.294211,0.54817,0.33317,0.487372,28.8724,50,0.294211,0.54817,0.33317,0.487372,28.8724
indoor_door_leaf_Tile_1,Tile_1,224,128,72.9057,0.502884,0.464962,23.043,179.091,36.5641,6.90014,128,0.379015,0.502884,0.343071,0.464962,27.7431,128,0.505032,0.502884,0.467463,0.464962,41.3496,128,0.42098,0.502884,0.420554,0.464962,31.6927,128,0.419926,0.502884,0.42033,0.464962,31.6504,128,0.526674,0.502884,0.470001,0.464962,43.6818,128,0.207347,0.502884,0.210567,0.464962,14.436,128,0.207347,0.502884,0.210567,0.464962,14.436
indoor_door_leaf_Tile_1,Tile_1,225,137,63.6182,0.509992,0.442308,17.783,187.182,33.0476,6.81411,137,0.385786,0.509992,0.36682,0.442308,25.5379,137,0.512876,0.509992,0.446886,0.442308,37.3947,137,0.428613,0.509992,0.394703,0.442308,29.373,137,0.425216,0.509992,0.392906,0.442308,29.1156,137,0.528303,0.509992,0.441342,0.442308,38.8628,137,0.198206,0.509992,0.179471,0.442308,13.9496,137,0.198206,0.509992,0.179471,0.442308,13.9496
indoor_door_leaf_Tile_1,Tile_1,226,96,147.133,0.456913,0.59218,27.886,254.114,69.1241,2.87291,95,0.41633,0.459046,0.535703,0.595207,59.8875,95,0.453476,0.459046,0.590009,0.595207,76.1105,95,0.413589,0.459046,0.535056,0.595207,60.5398,95,0.423355,0.459046,0.539684,0.595207,62.5537,95,0.432051,0.459046,0.563071,0.595207,69.3557,96,0.698065,0.456913,0.435499,0.59218,89.5329,95,0.674587,0.459046,0.415298,0.595207,84.2752
indoor_door_leaf_Tile_1,Tile_1,227,131,132.277,0.575699,0.671932,15.071,255,77.3089,6.15574,129,0.52687,0.575213,0.58593,0.673208,69.3049,129,0.572417,0.575213,0.671545,0.673208,86.0105,129,0.526006,0.575213,0.604369,0.673208,71.4076,129,0.541334,0.575213,0.614656,0.673208,73.6471,129,0.56687,0.575213,0.655385,0.673208,82.9109,131,0.854476,0.575699,0.666492,0.671932,120.356,129,0.850306,0.575213,0.659556,0.673208,117.961
indoor_door_leaf_Tile_1,Tile_1,228,81,77.4959,0.571652,0.608439,17.271,217.924,44.3209,6.90029,81,0.55278,0.571652,0.587028,0.608439,44.5172,81,0.565336,0.571652,0.60711,0.608439,48.9141,81,0.520341,0.571652,0.57102,0.608439,41.9082,81,0.517034,0.571652,0.561334,0.608439,41.0519,81,0.551116,0.571652,0.589191,0.608439,46.4722,81,0.319392,0.571652,0.283301,0.608439,23.8972,81,0.319392,0.571652,0.283301,0.608439,23.8972
indoor_door_leaf_Tile_1,Tile_1,229,130,98.4013,0.561702,0.526597,11.168,255,55.281,6.92672,129,0.444346,0.564098,0.456987,0.526052,43.9575,129,0.558486,0.564098,0.52465,0.526052,61.2888,129,0.470132,0.564098,0.487233,0.526052,47.2756,129,0.482239,0.564098,0.491445,0.526052,48.883,129,0.546626,0.564098,0.523892,0.526052,60.1547,130,0.577338,0.561702,0.457098,0.526597,56.8913,129,0.482181,0.564098,0.433799,0.526052,46.0762
indoor_door_leaf_Tile_1,Tile_1,230,61,73.9161,0.616237,0.644582,13.228,172.268,44.8733,6.92297,61,0.599973,0.616237,0.641151,0.644582,46.3399,61,0.61772,0.616237,0.649894,0.644582,50.5734,61,0.537877,0.616237,0.58695,0.644582,41.3352,61,0.541082,0.616237,0.57785,0.644582,40.9709,61,0.583165,0.616237,0.621846,0.644582,46.3329,61,0.224157,0.616237,0.230011,0.644582,18.0845,61,0.224157,0.616237,0.230011,0.644582,18.0845
indoor_door_leaf_Tile_1,Tile_1,231,125,72.8411,0.48739,0.440727,21.495,171.83,35.3619,6.85081,125,0.335878,0.48739,0.304922,0.440727,24.246,125,0.489723,0.48739,0.443617,0.440727,40.012,125,0.398596,0.48739,0.378782,0.440727,29.7414,125,0.398778,0.48739,0.38104,0.440727,29.8105,125,0.513031,0.48739,0.451416,0.440727,42.5734,125,0.164612,0.48739,0.166574,0.440727,11.1095,125,0.164612,0.48739,0.166574,0.440727,11.1095
indoor_door_leaf_Tile_1,Tile_1,232,129,141.452,0.536253,0.678361,19.146,255,77.0499,6.40952,127,0.488146,0.537274,0.584186,0.682395,68.6776,127,0.53251,0.537274,0.680102,0.682395,85.4702,127,0.483015,0.537274,0.593974,0.682395,69.843,127,0.496757,0.537274,0.605096,0.682395,71.9795,127,0.523264,0.537274,0.654711,0.682395,81.5004,129,0.813748,0.536253,0.648084,0.678361,122.209,127,0.812115,0.537274,0.641349,0.682395,119.96
indoor_door_leaf_Tile_1,Tile_1,233,126,65.296,0.56618,0.501399,16.712,172.901,37.0197,6.77159,125,0.419575,0.56411,0.390394,0.500401,27.6468,125,0.566326,0.56411,0.503071,0.500401,41.88,125,0.473457,0.56411,0.444487,0.500401,31.9389,125,0.475105,0.56411,0.446546,0.500401,32.1298,125,0.582779,0.56411,0.498899,0.500401,43.5061,126,0.251372,0.56618,0.219795,0.501399,16.0261,125,0.248666,0.56411,0.216762,0.500401,15.8182
indoor_door_leaf_Tile_1,Tile_1,234,160,64.9357,0.55064,0.527638,15,173.146,35.9355,6.95945,160,0.468504,0.55064,0.4627,0.527638,30.8994,160,0.55084,0.55064,0.530182,0.527638,40.3685,160,0.494723,0.55064,0.49595,0.527638,34.1159,160,0.490388,0.55064,0.491793,0.527638,33.6856,160,0.561529,0.55064,0.526493,0.527638,41.5596,160,0.267678,0.55064,0.253594,0.527638,17.9397,160,0.267678,0.55064,0.253594,0.527638,17.9397
indoor_door_leaf_Tile_1,Tile_1,235,158,71.7066,0.497395,0.492498,14.712,173.69,35.9016,6.91469,158,0.400318,0.497395,0.427436,0.492498,29.2114,158,0.498221,0.497395,0.496341,0.492498,40.402,158,0.439217,0.497395,0.459388,0.492498,33.4494,158,0.434561,0.497395,0.45513,0.492498,33.0098,158,0.511966,0.497395,0.488807,0.492498,41.9112,158,0.201919,0.497395,0.171831,0.492498,15.3261,158,0.201919,0.497395,0.171831,0.492498,15.3261
indoor_door_leaf_Tile_1,Tile_1,236,150,70.6149,0.517837,0.491836,19.31,173.551,36.3887,7.1698,150,0.398486,0.517837,0.405468,0.491836,28.1097,150,0.51873,0.517837,0.49437,0.491836,40.9213,150,0.454598,0.517837,0.451796,0.491836,33.7271,150,0.452604,0.517837,0.450693,0.491836,33.4264,150,0.535268,0.517837,0.492949,0.491836,42.5814,150,0.259685,0.517837,0.206991,0.491836,18.5912,150,0.259685,0.517837,0.206991,0.491836,18.5912
indoor_door_leaf_Tile_1,Tile_1,237,122,74.1495,0.487269,0.440202,26.142,174.912,35.8409,6.94013,122,0.339642,0.487269,0.307479,0.440202,24.9806,122,0.489461,0.487269,0.442509,0.440202,40.5313,122,0.405346,0.487269,0.3959,0.440202,30.8093,122,0.406544,0.487269,0.395817,0.440202,30.9294,122,0.51081,0.487269,0.447059,0.440202,42.9151,122,0.176469,0.487269,0.178193,0.440202,12.3898,122,0.176469,0.487269,0.178193,0.440202,12.3898
indoor_door_leaf_Tile_1,Tile_1,238,101,152.286,0.524169,0.646349,29.288,255,80.5541,2.92127,100,0.485778,0.526871,0.579564,0.64927,71.1838,100,0.518511,0.526871,0.641404,0.64927,88.3298,100,0.480053,0.526871,0.581164,0.64927,71.4144,100,0.482206,0.526871,0.58292,0.64927,72.1822,100,0.492039,0.526871,0.620295,0.64927,80.0648,101,0.678792,0.524169,0.446306,0.646349,88.0363,100,0.643377,0.526871,0.424766,0.64927,81.1603
indoor_door_leaf_Tile_1,Tile_1,239,131,133.601,0.55988,0.623488,30.196,255,75.7525,6.202,130,0.502074,0.56258,0.545148,0.625157,65.7482,130,0.554606,0.56258,0.618779,0.625157,83.2913,130,0.498036,0.56258,0.552755,0.625157,67.6942,130,0.497425,0.56258,0.554452,0.625157,67.2909,130,0.52148,0.56258,0.602772,0.625157,76.2634,131,0.656628,0.55988,0.532739,0.623488,85.3808,130,0.625863,0.56258,0.518628,0.625157,79.7012
indoor_door_leaf_Tile_1,Tile_1,240,158,65.7242,0.529167,0.503217,14.299,178.14,35.0474,6.92457,158,0.440215,0.529167,0.443615,0.503217,29.5817,158,0.529504,0.529167,0.506255,0.503217,39.3915,158,0.476992,0.529167,0.478581,0.503217,33.5161,158,0.469191,0.529167,0.471182,0.503217,32.8279,158,0.538175,0.529167,0.494295,0.503217,40.3292,158,0.277994,0.529167,0.260494,0.503217,19.3893,158,0.277994,0.529167,0.260494,0.503217,19.3893
indoor_door_leaf_Tile_1,Tile_1,241,163,68.1745,0.555604,0.545628,16.06,179.966,37.9965,6.99223,163,0.444989,0.555604,0.462306,0.545628,30.4726,163,0.556193,0.555604,0.548364,0.545628,42.7123,163,0.49557,0.555604,0.507765,0.545628,35.6724,163,0.491876,0.555604,0.506444,0.545628,35.3274,163,0.568677,0.555604,0.54306,0.545628,44.0932,163,0.289702,0.555604,0.247284,0.545628,20.3393,163,0.289702,0.555604,0.247284,0.545628,20.3393
indoor_door_leaf_Tile_1,Tile_1,242,117,122.335,0.626305,0.701068,23.876,255,77.705,5.39021,116,0.554319,0.622007,0.587864,0.698564,65.6679,116,0.614065,0.622007,0.694876,0.698564,85.0156,116,0.552688,0.622007,0.601504,0.698564,67.9532,116,0.561989,0.622007,0.605517,0.698564,69.159,116,0.581015,0.622007,0.654897,0.698564,77.4724,117,0.572862,0.626305,0.404423,0.701068,58.6835,116,0.575893,0.622007,0.405567,0.698564,58.905
indoor_door_leaf_Tile_1,Tile_1,243,154,71.7728,0.526531,0.499858,20.723,175.85,37.6975,7.06845,154,0.420029,0.526531,0.415837,0.499858,30.2641,154,0.527948,0.526531,0.502497,0.499858,42.44,154,0.460533,0.526531,0.46216,0.499858,34.6967,154,0.457336,0.526531,0.459068,0.499858,34.2651,154,0.545019,0.526531,0.501829,0.499858,44.208,154,0.251142,0.526531,0.20352,0.499858,18.0674,154,0.251142,0.526531,0.20352,0.499858,18.0674
indoor_door_leaf_Tile_1,Tile_1,244,49,77.9348,0.619765,0.658136,16.31,164.622,47.528,6.68222,49,0.614294,0.619765,0.666671,0.658136,48.4815,49,0.621731,0.619765,0.665496,0.658136,53.7469,49,0.514512,0.619765,0.561404,0.658136,39.93,49,0.524716,0.619765,0.561429,0.658136,40.5426,49,0.596502,0.619765,0.638949,0.658136,50.8637,49,0.157612,0.619765,0.162404,0.658136,13.2599,49,0.157612,0.619765,0.162404,0.658136,13.2599
indoor_door_leaf_Tile_1,Tile_1,245,73,76.5781,0.59864,0.648388,16.74,172.655,45.1958,7.20863,73,0.582349,0.59864,0.636026,0.648388,46.6215,73,0.598405,0.59864,0.650957,0.648388,50.575,73,0.529514,0.59864,0.60178,0.648388,41.954,73,0.533973,0.59864,0.596615,0.648388,41.7809,73,0.570074,0.59864,0.622514,0.648388,47.0256,73,0.311104,0.59864,0.236379,0.648388,25.2524,73,0.311104,0.59864,0.236379,0.648388,25.2524
indoor_door_leaf_Tile_1,Tile_1,246,124,68.3187,0.537755,0.50503,14.751,171.566,36.4916,6.87589,124,0.430476,0.537755,0.405681,0.50503,28.9748,124,0.540231,0.537755,0.508079,0.50503,41.2717,124,0.445919,0.537755,0.438607,0.50503,31.0976,124,0.447971,0.537755,0.442479,0.50503,31.2344,124,0.55779,0.537755,0.505983,0.50503,43.2042,124,0.21954,0.537755,0.209333,0.50503,14.3397,124,0.21954,0.537755,0.209333,0.50503,14.3397
indoor_door_leaf_Tile_1,Tile_1,247,160,71.404,0.49983,0.48977,14.826,172.049,35.8988,6.93338,160,0.398068,0.49983,0.422138,0.48977,28.9026,160,0.500567,0.49983,0.49355,0.48977,40.3926,160,0.441416,0.49983,0.455684,0.48977,33.4766,160,0.438705,0.49983,0.453217,0.48977,33.2064,160,0.511884,0.49983,0.485947,0.48977,41.6062,160,0.22998,0.49983,0.196021,0.48977,17.232,160,0.22998,0.49983,0.196021,0.48977,17.232
indoor_door_leaf_Tile_1,Tile_1,248,59,99.3314,0.540326,0.723745,14.37,178.918,52.8915,2.90813,59,0.535813,0.540326,0.710553,0.723745,51.6664,59,0.537456,0.540326,0.724059,0.723745,58.7616,59,0.479359,0.540326,0.621982,0.723745,46.0455,59,0.486035,0.540326,0.627478,0.723745,46.8154,59,0.519388,0.540326,0.688513,0.723745,55.1081,59,0.142427,0.540326,0.127756,0.723745,12.7168,59,0.142427,0.540326,0.127756,0.723745,12.7168
indoor_door_leaf_Tile_1,Tile_1,249,72,80.0864,0.573877,0.612059,15.31,176.573,45.3335,7.24732,72,0.553393,0.573877,0.602253,0.612059,46.5783,72,0.574439,0.573877,0.613738,0.612059,50.8198,72,0.506927,0.573877,0.571242,0.612059,41.9023,72,0.508919,0.573877,0.564311,0.612059,41.3265,72,0.555599,0.573877,0.590989,0.612059,48.0934,72,0.307021,0.573877,0.249424,0.612059,24.7277,72,0.307021,0.573877,0.249424,0.612059,24.7277
indoor_door_leaf_Tile_1,Tile_1,250,125,140.443,0.560571,0.660594,32.712,255,79.2848,5.30313,124,0.509561,0.563258,0.563598,0.662686,69.1528,124,0.554514,0.563258,0.657865,0.662686,87.0454,124,0.501428,0.563258,0.563642,0.662686,69.8715,124,0.504362,0.563258,0.568002,0.662686,70.3601,124,0.522507,0.563258,0.623294,0.662686,79.3531,125,0.693627,0.560571,0.511405,0.660594,89.6892,124,0.665346,0.563258,0.495826,0.662686,84.057
