region,tile,region_status,x,y,z,n_images_fisheye,n_images_face,n_views_loose_ok,n_effective_views,n_effective_views_le5m,n_strict_occluded,n_strict_supported,n_strict_behind,strict_frac_occluded,strict_support_frac,n_cameras,n_rig_frames,time_span_s,angle_span_deg,range_min_m,range_median_m,footprint_px_per_m_fisheye,footprint_px_per_m_face,n_occluded,n_depth_supported,n_lidar_behind,n_no_lidar,frac_occluded,depth_support_frac,rgb_valid_frac,sharpness_lapvar_median,sharpness_lapvar_best,sharpness_best_image,luma_mean_median,luma_min,luma_max,luma_cv_across_views,sharpness_lapvar_min
indoor_door_leaf_Tile_1,Tile_1,provisional,6.967,-2.317,2.151,599,445,187,116,32,325,117,1,0.735294,0.262921,2,111,213.013,175.465,0.854071,6.77142,135.362,183.819,255,187,1,2,0.576923,0.420225,0.991011,602.482,2609.62,img_4beafc8e6c2ff2943ec8c75d,62.4332,35.1172,135.219,0.390037,95.1146
indoor_door_leaf_Tile_1,Tile_1,provisional,6.74,-2.252,2.152,599,448,177,157,35,283,159,1,0.640271,0.354911,2,141,221.013,169.397,0.828559,7.21843,131.103,177.44,264,179,0,5,0.595937,0.399554,0.975446,773.044,3451.88,img_5b91b0038b79183f5c7235e8,62.1709,18.4309,138.1,0.405093,37.8247
indoor_door_leaf_Tile_1,Tile_1,provisional,6.604,-2.246,2.154,604,442,169,140,31,292,140,5,0.675926,0.316742,2,125,221.013,170.971,0.827478,6.95824,131.623,181.876,268,164,5,5,0.62037,0.371041,0.9819,772.019,2632.69,img_98bb570ecf462a8b29f1009a,62.4293,17.4495,151.539,0.400856,64.5502
indoor_door_leaf_Tile_1,Tile_1,provisional,6.717,-2.247,2.15,600,449,180,155,36,285,156,1,0.646259,0.347439,2,139,221.013,178.464,0.892004,7.10677,131.359,177.829,261,180,1,7,0.591837,0.400891,0.971047,771.091,3444.45,img_5b91b0038b79183f5c7235e8,62.2207,16.3188,139.396,0.415645,7.82907
indoor_door_leaf_Tile_1,Tile_1,provisional,6.847,-2.247,2.151,600,447,176,145,37,297,145,0,0.671946,0.324385,2,134,221.013,176.462,0.817243,7.00848,133.301,181.242,266,176,0,5,0.60181,0.393736,0.98434,738.202,3490.22,img_5b91b0038b79183f5c7235e8,63.4856,24.2717,146.516,0.413596,76.7522
indoor_door_leaf_Tile_1,Tile_1,provisional,6.839,-2.243,2.151,600,447,179,148,36,293,149,1,0.662896,0.333333,2,132,221.013,176.583,0.815929,7.08749,132.874,178.038,263,179,1,4,0.595023,0.400447,0.98434,754.562,3535.07,img_5b91b0038b79183f5c7235e8,64.3914,32.333,148.419,0.404633,76.7522
indoor_door_leaf_Tile_1,Tile_1,provisional,6.652,-2.228,2.153,603,445,170,145,34,292,146,2,0.666667,0.32809,2,130,221.013,169.856,1.00175,7.09302,130.738,180.11,269,169,2,5,0.614155,0.379775,0.986517,789.091,3518.64,img_5b91b0038b79183f5c7235e8,63.6497,14.3186,148.479,0.411719,35.4661
indoor_door_leaf_Tile_1,Tile_1,provisional,7.324,-2.888,2.156,583,434,163,112,64,317,112,5,0.738928,0.258065,2,103,149.009,147.848,0.556034,2.82554,293.504,372.063,271,158,5,0,0.631702,0.364055,0.995392,1173.01,3396.66,img_77098503d4402a0360da6d34,115.817,58.4307,221.508,0.377273,6.20795
indoor_door_leaf_Tile_1,Tile_1,provisional,7.428,-2.552,2.157,590,439,177,122,58,311,124,0,0.714943,0.28246,2,116,195.512,176.479,0.324297,5.27906,166.557,242.73,255,180,0,4,0.586207,0.410023,0.984055,794.583,3915.88,img_c0e1cf412031577bfe06ae4a,124.798,37.7268,253.039,0.545807,5.63003
indoor_door_leaf_Tile_1,Tile_1,provisional,7.397,-2.509,2.159,590,439,184,120,52,312,120,1,0.722222,0.273349,2,114,197.012,176.492,0.368041,6.04711,143.281,238.451,249,184,0,6,0.575058,0.419134,0.977221,899.2,3873.05,img_c0e1cf412031577bfe06ae4a,109.851,39.6096,252.072,0.570689,12.2322
indoor_door_leaf_Tile_1,Tile_1,provisional,7.068,-2.355,2.156,597,444,192,86,21,350,86,5,0.802752,0.193694,2,82,158.01,174.835,0.719597,6.86556,133.291,189.958,249,190,2,3,0.567198,0.427928,0.988739,479.159,1626.33,img_39bde7ed1336ec78411af4c0,63.4825,38.4194,173.779,0.440446,10.0546
indoor_door_leaf_Tile_1,Tile_1,provisional,6.445,-2.289,2.157,600,440,164,125,29,313,126,0,0.712984,0.286364,2,114,154.51,170.872,0.862244,6.55893,139.287,188.89,273,166,0,1,0.621868,0.377273,0.986364,622.404,2116.86,img_4482606b56ce83da57f0a986,60.8398,16.6838,155.653,0.427517,103.168
indoor_door_leaf_Tile_1,Tile_1,provisional,6.647,-2.486,2.162,596,443,149,66,24,372,69,0,0.843537,0.155756,2,59,202.012,176.588,1.0232,6.68743,129.727,182.04,289,152,0,2,0.655329,0.343115,0.979684,517.975,1486.45,img_d9a7c8becf1e2afe7e043c05,76.7015,21.6345,164.892,0.458001,35.1218
indoor_door_leaf_Tile_1,Tile_1,provisional,7.298,-2.374,2.163,594,440,212,105,30,325,106,4,0.75406,0.240909,2,101,156.51,161.485,0.517565,6.99623,138.046,211.612,222,213,0,5,0.510345,0.484091,0.979545,742.065,2680.04,img_1a62eea81648de2de47d1d27,64.7224,34.8247,174.088,0.473831,21.4795
indoor_door_leaf_Tile_1,Tile_1,provisional,6.466,-2.293,2.161,600,440,158,122,26,312,123,3,0.717241,0.279545,2,111,154.51,170.854,1.23751,6.69948,137.339,187.247,279,156,3,2,0.641379,0.354545,0.988636,642.095,2116.86,img_4482606b56ce83da57f0a986,60.5583,17.4253,152.574,0.392143,155.14
indoor_door_leaf_Tile_1,Tile_1,provisional,6.932,-2.289,2.164,599,447,181,133,34,312,133,0,0.701124,0.297539,2,125,214.013,179.145,0.847315,6.90656,136.216,184.718,264,181,0,2,0.593258,0.404922,0.98434,654.026,2900.74,img_1a62eea81648de2de47d1d27,62.2827,34.6504,137.278,0.381649,126.833
indoor_door_leaf_Tile_1,Tile_1,provisional,6.602,-2.268,2.164,604,442,172,143,30,284,144,8,0.663551,0.325792,2,127,221.013,170.862,0.848014,6.88437,131.775,183.138,263,166,7,6,0.613054,0.375566,0.977376,739.291,2385.12,img_d92232056a803e065181c4fc,60.5381,23.0554,137.132,0.378768,17.4997
indoor_door_leaf_Tile_1,Tile_1,provisional,7.4,-2.681,2.169,589,438,175,94,53,334,95,4,0.778555,0.216895,2,93,184.011,167,0.685723,2.89683,295.168,363.032,257,172,4,5,0.599068,0.392694,0.984018,1158.76,3718.99,img_58f765e4917dce185f3d11f7,124.27,35.4265,241.688,0.438948,6.3055
indoor_door_leaf_Tile_1,Tile_1,provisional,6.577,-2.481,2.166,596,442,137,54,25,386,54,1,0.877273,0.122172,2,53,202.012,174.766,1.15103,5.12037,164.086,291.761,304,136,1,1,0.690909,0.307692,0.993213,439.183,1574.86,img_4e61dfa73359cbec43694b5d,71.3188,21.6914,170.572,0.496897,5.31299
indoor_door_leaf_Tile_1,Tile_1,provisional,6.787,-2.254,2.166,599,448,172,154,37,286,157,1,0.645598,0.350446,2,138,221.013,177.601,0.846265,7.11179,132.133,177.809,268,175,1,4,0.604966,0.390625,0.975446,750.546,3436.02,img_5b91b0038b79183f5c7235e8,62.2963,18.198,139.402,0.40597,41.4612
indoor_door_leaf_Tile_1,Tile_1,provisional,7.411,-2.653,2.172,590,438,175,96,54,333,97,2,0.774419,0.221461,2,95,184.011,166.969,0.476494,2.90761,294.983,361.927,256,174,2,6,0.595349,0.39726,0.984018,929.719,3739.68,img_58f765e4917dce185f3d11f7,125.592,35.8179,245.84,0.448599,5.72735
indoor_door_leaf_Tile_1,Tile_1,provisional,7.428,-2.568,2.173,590,439,176,121,60,311,125,0,0.713303,0.284738,2,116,195.012,175.268,0.325579,5.0419,170.104,255.539,256,180,0,3,0.587156,0.410023,0.977221,798.449,3824.65,img_c0e1cf412031577bfe06ae4a,124.482,36.9319,252.087,0.535465,6.89868
indoor_door_leaf_Tile_1,Tile_1,provisional,7.06,-2.524,2.173,596,443,178,33,16,403,33,1,0.924312,0.0744921,2,32,180.011,158.958,0.67533,6.00239,134.316,241.755,259,177,1,6,0.594037,0.399549,0.979684,523.636,2712.89,img_c1e12f0629dd3d406e51c28a,66.1094,37.4451,179.11,0.410074,7.60842
indoor_door_leaf_Tile_1,Tile_1,provisional,6.98,-2.519,2.17,593,448,168,38,13,393,39,5,0.909722,0.0870536,2,38,180.511,147.76,0.917789,6.44473,127.991,213.739,267,169,1,11,0.612385,0.377232,0.96875,741.799,2349.47,img_654224d56a5a5fc52b21d876,62.0206,37.1521,193.842,0.490308,87.8798
indoor_door_leaf_Tile_1,Tile_1,provisional,7.549,-2.504,2.172,590,438,189,130,57,303,132,0,0.696552,0.30137,2,124,196.512,176.36,0.355863,5.77978,145.881,239.833,244,191,0,3,0.56092,0.436073,0.986301,791.482,4003.93,img_876fed3a87ac79c0d63a1017,108.306,28.677,255,0.601849,0
indoor_door_leaf_Tile_1,Tile_1,provisional,6.636,-2.486,2.172,596,443,146,63,22,375,64,0,0.854214,0.14447,2,56,202.012,175.937,1.02748,6.71303,128.571,181.473,292,147,0,4,0.665148,0.331828,0.981941,475.72,1486.45,img_d9a7c8becf1e2afe7e043c05,75.9407,21.0667,158.731,0.464762,40.4154
indoor_door_leaf_Tile_1,Tile_1,provisional,7.4,-2.46,2.175,591,439,198,117,49,312,120,5,0.722222,0.273349,2,112,198.512,175.739,0.933705,6.75373,142.676,239.526,236,199,2,2,0.542529,0.453303,0.984055,783.624,3822.96,img_c0e1cf412031577bfe06ae4a,107.988,39.1074,253.855,0.597353,24.5592
indoor_door_leaf_Tile_1,Tile_1,provisional,7.268,-2.374,2.173,593,441,214,96,31,337,98,1,0.774713,0.222222,2,93,189.512,179.631,0.577151,7.03328,133.325,202.944,217,218,1,5,0.498851,0.494331,0.968254,616.479,2670.68,img_1a62eea81648de2de47d1d27,65.9968,37.7371,179.59,0.459948,9.62915
indoor_door_leaf_Tile_1,Tile_1,provisional,7.315,-2.898,2.179,583,434,164,115,66,314,115,4,0.731935,0.264977,2,106,149.009,146.556,0.666718,2.8263,298.873,372.121,269,160,4,1,0.62704,0.368664,0.993088,1155.18,3244.18,img_296543e0b24fc5e6e262f386,103.347,57.332,221,0.381554,6.75342
indoor_door_leaf_Tile_1,Tile_1,provisional,6.907,-2.511,2.177,595,447,161,69,23,374,71,0,0.840449,0.158837,2,60,188.511,162.236,0.825794,6.81329,122.277,192.931,280,165,0,2,0.629213,0.369128,0.975391,639.972,1948.49,img_103dec49eddc71b8b42bba6d,65.5244,24.8181,180.139,0.453177,17.7325
indoor_door_leaf_Tile_1,Tile_1,provisional,6.86,-2.503,2.176,596,447,160,66,16,374,66,0,0.85,0.147651,2,57,188.011,143.714,1.02314,7.36552,111.407,169.16,280,160,0,7,0.636364,0.357942,0.982103,675.974,1842.81,img_103dec49eddc71b8b42bba6d,60.7188,18.9348,156.31,0.454999,246.449
indoor_door_leaf_Tile_1,Tile_1,provisional,7.39,-2.378,2.177,593,440,198,123,38,305,124,5,0.710956,0.281818,2,117,214.513,173.958,0.481393,6.91377,139.866,215.944,235,195,4,6,0.546512,0.443182,0.975,760.568,2659.41,img_1a62eea81648de2de47d1d27,65.3645,35.1389,254.239,0.657209,17.7581
indoor_door_leaf_Tile_1,Tile_1,provisional,7.27,-2.373,2.177,593,440,215,87,22,337,91,7,0.787383,0.206818,2,84,156.01,158.875,0.577741,7.04904,129.946,187.586,215,217,3,5,0.497685,0.493182,0.970455,674.167,2670.68,img_1a62eea81648de2de47d1d27,65.2344,37.717,171.968,0.440461,20.4589
indoor_door_leaf_Tile_1,Tile_1,provisional,7.057,-2.354,2.179,597,444,194,76,19,360,76,5,0.825688,0.171171,2,72,212.013,178.065,0.76802,7.17889,133.366,194.134,246,192,3,3,0.561644,0.432432,0.984234,527.558,2247.59,img_28d49635350a139c44d259ec,61.6034,38.0793,173.476,0.442645,5.47806
indoor_door_leaf_Tile_1,Tile_1,provisional,6.991,-2.34,2.178,599,444,187,81,24,359,83,0,0.812217,0.186937,2,76,206.513,178.398,0.798329,7.23771,129.661,199.33,253,189,0,2,0.572398,0.425676,0.990991,599.834,2636.45,img_4d9c2a8e76e687e5179a2990,60.7913,36.5093,173.872,0.450034,8.1378
indoor_door_leaf_Tile_1,Tile_1,provisional,6.97,-2.325,2.179,599,445,185,105,26,336,106,0,0.760181,0.238202,2,101,213.013,177.093,0.823444,6.78849,135.081,177.895,256,186,0,3,0.579186,0.417978,0.986517,522.764,2344.57,img_654224d56a5a5fc52b21d876,64.4502,35.9563,137.363,0.390506,40.7119
indoor_door_leaf_Tile_1,Tile_1,provisional,6.938,-2.312,2.179,599,446,184,115,25,330,115,0,0.741573,0.257848,2,109,213.513,177.186,0.87289,6.98585,134.755,178.77,260,185,0,1,0.58427,0.414798,0.984305,577.566,2638,img_4beafc8e6c2ff2943ec8c75d,63.6318,35.354,133.63,0.380567,85.3831
indoor_door_leaf_Tile_1,Tile_1,provisional,7.291,-2.543,2.18,592,438,201,82,28,352,82,1,0.81106,0.187215,2,72,202.012,173.573,0.456371,7.08618,137.334,221.706,234,200,1,3,0.539171,0.456621,0.990868,843.41,1808.81,img_809b1e32b82c29585751f38a,65.4745,39.9197,231.676,0.605087,5.86181
indoor_door_leaf_Tile_1,Tile_1,provisional,7.493,-2.503,2.184,591,439,191,127,52,301,127,7,0.703271,0.289294,2,121,196.512,175.613,0.399351,6.18953,144.352,238.731,244,186,5,4,0.567442,0.42369,0.990888,873.933,3873.34,img_c0e1cf412031577bfe06ae4a,114.354,34.3145,254.819,0.584328,0.458296
indoor_door_leaf_Tile_1,Tile_1,provisional,7.392,-2.378,2.182,593,440,199,126,42,304,128,2,0.703704,0.290909,2,120,214.513,174.134,0.48302,6.86377,140.387,222.846,233,199,2,6,0.539352,0.452273,0.975,729.061,2656.05,img_1a62eea81648de2de47d1d27,66.5768,35.1006,254.2,0.656455,17.5698
indoor_door_leaf_Tile_1,Tile_1,provisional,7.219,-2.366,2.184,595,441,216,70,24,359,73,1,0.831019,0.165533,2,67,147.509,156.693,0.625554,7.01723,137.832,219.458,213,219,1,8,0.493056,0.496599,0.970522,667.416,2714.35,img_1a62eea81648de2de47d1d27,62.9407,37.2092,172.045,0.476903,16.6043
indoor_door_leaf_Tile_1,Tile_1,provisional,6.958,-2.319,2.184,599,446,179,87,22,356,87,0,0.803612,0.195067,2,83,207.013,179.226,0.881447,7.21389,132.344,193.115,264,179,0,3,0.595937,0.401345,0.986547,611.677,2344.57,img_654224d56a5a5fc52b21d876,59.4031,35.6646,133.578,0.429301,84.6072
indoor_door_leaf_Tile_1,Tile_1,provisional,6.936,-2.291,2.184,599,447,182,124,25,320,124,1,0.720721,0.277405,2,116,213.513,179.201,0.864918,7.02691,134.881,180.003,262,182,1,2,0.59009,0.407159,0.98434,597.504,2912,img_1a62eea81648de2de47d1d27,62.494,34.7729,138.693,0.393719,59.8592
indoor_door_leaf_Tile_1,Tile_1,provisional,6.812,-2.247,2.183,600,448,171,151,34,288,153,1,0.653061,0.341518,2,135,221.013,164.643,0.848251,7.16128,132.177,176.994,268,173,1,6,0.60771,0.386161,0.977679,757.929,3511.62,img_5b91b0038b79183f5c7235e8,63.5398,18.4194,150.535,0.417966,58.0091
indoor_door_leaf_Tile_1,Tile_1,provisional,7.386,-2.569,2.188,589,440,179,120,57,309,120,4,0.72028,0.272727,2,114,184.011,167.56,0.598881,5.26855,166.885,242.808,254,175,4,7,0.592075,0.397727,0.977273,961.681,3664.25,img_58f765e4917dce185f3d11f7,113.832,37.7024,247.836,0.532844,8.49191
indoor_door_leaf_Tile_1,Tile_1,provisional,6.682,-2.489,2.187,596,444,146,63,21,374,64,0,0.853881,0.144144,2,57,202.012,175.808,1.0498,6.67587,130.794,182.968,290,148,0,6,0.6621,0.333333,0.975225,510.4,1526.48,img_3a87ece1cbe89f05808cde41,75.6724,13.123,149.942,0.468204,47.8608
indoor_door_leaf_Tile_1,Tile_1,provisional,6.766,-2.285,2.189,598,449,182,160,33,281,161,3,0.635747,0.358575,2,143,221.013,168.906,1.11553,7.12681,131.611,177.093,262,180,3,4,0.59276,0.400891,0.977728,724.141,2902.28,img_1a62eea81648de2de47d1d27,60.5353,16.1968,139.32,0.389841,36.5409
indoor_door_leaf_Tile_1,Tile_1,provisional,6.913,-2.253,2.188,599,446,176,131,36,310,131,1,0.702948,0.293722,2,123,214.013,163.848,0.889272,6.96391,136.353,184.444,266,175,1,4,0.603175,0.392377,0.984305,708.624,3536.58,img_5b91b0038b79183f5c7235e8,63.3528,33.7954,154.837,0.437349,129.871
indoor_door_leaf_Tile_1,Tile_1,provisional,7.309,-2.553,2.193,592,437,199,83,22,343,84,9,0.803279,0.19222,2,69,202.012,175.073,0.441943,7.10193,133.382,207.429,236,197,3,1,0.545035,0.450801,0.990847,899.68,1826.52,img_f029e0f1f983d146f96286a0,65.6494,39.2686,238.252,0.626213,6.3253
indoor_door_leaf_Tile_1,Tile_1,provisional,7.452,-2.513,2.193,590,440,183,128,57,305,128,0,0.704388,0.290909,2,122,196.512,177.129,0.336207,5.9079,144.278,239.409,250,183,0,7,0.577367,0.415909,0.979545,822.347,3778.17,img_c0e1cf412031577bfe06ae4a,114.231,38.6091,253.854,0.565744,2.34511
indoor_door_leaf_Tile_1,Tile_1,provisional,7.379,-2.358,2.192,594,440,200,125,36,309,126,1,0.710345,0.286364,2,117,214.513,167.146,0.5039,6.9374,134.906,208.455,233,203,0,4,0.534404,0.461364,0.979545,832.686,2825.94,img_1a62eea81648de2de47d1d27,65.5862,35.123,244.032,0.57363,77.0149
indoor_door_leaf_Tile_1,Tile_1,provisional,6.696,-2.231,2.193,600,448,175,149,35,290,151,2,0.657596,0.337054,2,134,221.013,176.139,1.05636,7.11654,131.161,179.15,266,175,2,5,0.603175,0.390625,0.970982,737.292,3537.47,img_5b91b0038b79183f5c7235e8,63.5435,13.771,155.893,0.427834,5.45776
indoor_door_leaf_Tile_1,Tile_1,provisional,6.511,-2.474,2.198,597,439,147,63,38,371,63,1,0.854839,0.143508,2,62,174.011,171.705,1.22079,3.34817,263.543,333.542,288,146,1,4,0.663594,0.332574,0.990888,609.347,1960.97,img_4e61dfa73359cbec43694b5d,74.873,16.3782,177.762,0.494976,11.4926
indoor_door_leaf_Tile_1,Tile_1,provisional,7.405,-2.428,2.197,592,440,201,108,50,321,109,5,0.746512,0.247727,2,103,204.512,175.519,0.416586,5.85978,144.176,250.889,234,198,3,5,0.541667,0.45,0.984091,632.634,3735.76,img_58f765e4917dce185f3d11f7,84.6716,37.7351,253.802,0.622274,5.70743
indoor_door_leaf_Tile_1,Tile_1,provisional,7.163,-2.351,2.198,594,441,208,68,21,369,68,0,0.844394,0.154195,2,64,139.509,152.403,0.760751,7.08332,136.758,216.259,229,208,0,4,0.524027,0.471655,0.979592,622.655,2827.88,img_1a62eea81648de2de47d1d27,62.2307,39.2966,151.366,0.44893,59.4983
indoor_door_leaf_Tile_1,Tile_1,provisional,7.184,-2.536,2.204,593,441,199,48,15,385,49,6,0.887097,0.111111,2,43,171.51,172.326,0.654541,7.16206,137.09,220.884,240,197,3,1,0.549199,0.446712,0.99093,802.714,1304.26,img_d4b43c110801599d2031af14,61.6206,39.8755,219.022,0.618026,75.8166
indoor_door_leaf_Tile_1,Tile_1,provisional,7.079,-2.524,2.202,595,443,185,38,22,400,38,1,0.913242,0.0857788,2,38,180.011,160.682,0.663971,2.69972,338.243,440.422,254,184,1,4,0.579909,0.41535,0.984199,547.074,2440.51,img_a70b864456069a8a04299a32,85.6218,49.01,206.35,0.471487,32.6705
indoor_door_leaf_Tile_1,Tile_1,provisional,6.638,-2.489,2.203,595,442,144,58,16,375,58,4,0.866051,0.131222,2,51,202.012,172.973,1.0951,6.98099,126.43,179.213,293,143,1,5,0.672018,0.323529,0.979638,491.429,1707.33,img_3a87ece1cbe89f05808cde41,71.1255,20.6348,186.235,0.496599,45.1376
indoor_door_leaf_Tile_1,Tile_1,provisional,7.153,-2.349,2.202,594,441,204,64,16,366,64,5,0.851163,0.145125,2,60,140.009,152.433,0.770835,7.11535,133.194,211.36,232,200,3,6,0.537037,0.453515,0.981859,638.03,2827.88,img_1a62eea81648de2de47d1d27,61.829,38.1951,150.862,0.449111,111.839
indoor_door_leaf_Tile_1,Tile_1,provisional,6.962,-2.32,2.204,599,445,187,73,13,364,74,4,0.83105,0.166292,2,69,204.512,162.327,0.837398,7.27896,125.68,182.375,254,184,4,3,0.579909,0.413483,0.98427,606.374,2307.75,img_654224d56a5a5fc52b21d876,58.0603,35.6455,137.227,0.440568,41.2476
indoor_door_leaf_Tile_1,Tile_1,provisional,7.114,-2.528,2.207,593,442,192,25,19,416,26,0,0.941176,0.0588235,2,25,161.01,160.195,0.631534,1.63354,514.437,730.489,248,194,0,0,0.561086,0.438914,0.99095,314.185,1454.58,img_d4b43c110801599d2031af14,92.4565,43.5212,214.632,0.513993,37.3942
indoor_door_leaf_Tile_1,Tile_1,provisional,7.437,-2.519,2.207,589,440,186,125,54,301,128,4,0.701632,0.290909,2,119,196.512,178.912,0.398972,6.09508,143.907,238.725,244,185,4,7,0.568765,0.420455,0.975,905.409,3704.84,img_58f765e4917dce185f3d11f7,111.963,38.4956,253.561,0.571144,5.52422
indoor_door_leaf_Tile_1,Tile_1,provisional,6.979,-2.326,2.209,599,444,188,72,14,365,73,3,0.833333,0.164414,2,67,198.012,178.913,0.820897,7.27456,125.391,183.691,252,186,3,3,0.575342,0.418919,0.988739,606.128,2595.79,img_4d9c2a8e76e687e5179a2990,58.972,35.7917,137.23,0.430815,40.3843
indoor_door_leaf_Tile_1,Tile_1,provisional,7.425,-2.561,2.214,590,439,177,121,56,306,124,3,0.711628,0.28246,2,116,195.012,174.132,0.472188,5.70441,143.618,240.051,253,177,3,6,0.588372,0.403189,0.974943,803.543,3656.37,img_58f765e4917dce185f3d11f7,115.054,36.9202,251.53,0.551277,7.35764
indoor_door_leaf_Tile_1,Tile_1,provisional,7.431,-2.522,2.212,589,439,186,129,58,300,131,1,0.696056,0.298405,2,123,196.512,178.057,0.400227,5.86801,143.794,239.542,244,187,1,7,0.566125,0.425968,0.977221,918.207,3681.2,img_58f765e4917dce185f3d11f7,115.587,38.4956,253.203,0.559987,8.55125
indoor_door_leaf_Tile_1,Tile_1,provisional,7.272,-2.375,2.215,593,440,217,70,24,361,71,0,0.835648,0.161364,2,67,156.01,154.723,0.596239,6.97926,138.562,221.458,214,218,0,8,0.49537,0.495455,0.972727,726.01,2695.83,img_1a62eea81648de2de47d1d27,63.3108,37.6335,185.996,0.490299,28.1851
indoor_door_leaf_Tile_1,Tile_1,provisional,7.203,-2.363,2.212,594,441,221,70,23,361,71,2,0.835648,0.160998,2,67,175.011,176.234,0.673188,7.04265,137.49,219.825,212,220,2,7,0.490741,0.498866,0.975057,605.764,2745.18,img_1a62eea81648de2de47d1d27,62.8984,36.4102,163.614,0.459731,6.61245
indoor_door_leaf_Tile_1,Tile_1,provisional,7.096,-2.357,2.214,595,445,199,65,18,372,65,0,0.851259,0.146067,2,61,142.009,178.15,0.747472,7.15287,134.191,213.347,238,199,0,8,0.544622,0.447191,0.979775,526.844,2414.96,img_4beafc8e6c2ff2943ec8c75d,61.3701,38.488,172.395,0.473414,13.3354
indoor_door_leaf_Tile_1,Tile_1,provisional,7.014,-2.348,2.212,597,443,190,72,17,368,74,0,0.832579,0.167043,2,67,196.512,178.607,0.781571,7.25043,126.037,189.936,250,192,0,1,0.565611,0.433409,0.986456,568.485,2651.22,img_4d9c2a8e76e687e5179a2990,60.4689,36.8064,173.092,0.453456,10.2843
indoor_door_leaf_Tile_1,Tile_1,provisional,6.513,-2.294,2.212,599,439,160,124,28,312,125,0,0.713959,0.284738,2,113,221.013,170.217,0.916725,6.70221,136.416,187.797,275,162,0,2,0.629291,0.369021,0.986333,557.149,2021.2,img_46f7e3520c57796e33d0dd24,59.7856,21.2024,173.35,0.409254,7.53662
indoor_door_leaf_Tile_1,Tile_1,provisional,6.798,-2.265,2.213,598,447,181,157,34,282,157,0,0.642369,0.35123,2,140,221.013,165.815,0.892924,7.14837,132.24,178.679,258,181,0,8,0.587699,0.404922,0.982103,730.011,3551.8,img_5b91b0038b79183f5c7235e8,62.1968,16.3767,144.973,0.419806,42.2058
indoor_door_leaf_Tile_1,Tile_1,provisional,7.329,-2.898,2.223,583,434,165,115,66,315,115,4,0.732558,0.264977,2,106,149.009,162.937,0.529263,2.81338,300.386,373.345,269,161,4,0,0.625581,0.370968,0.993088,1160.16,3090.88,img_58f765e4917dce185f3d11f7,103.503,52.6453,208.996,0.379062,9.36499
indoor_door_leaf_Tile_1,Tile_1,provisional,7.292,-2.546,2.222,592,437,199,79,24,352,79,3,0.816705,0.180778,2,67,202.012,173.841,0.469908,7.09843,136.702,214.029,235,196,3,3,0.545244,0.448513,0.990847,887.889,1617.55,img_84697fc9c6f4c5bed7b7f5e7,64.6145,39.4153,228.685,0.600699,4.55615
indoor_door_leaf_Tile_1,Tile_1,provisional,7.402,-2.444,2.223,592,440,204,121,56,314,122,0,0.720183,0.277273,2,115,198.512,174.913,0.420946,5.8158,144.083,251.558,231,205,0,4,0.529817,0.465909,0.988636,692.55,3659.54,img_58f765e4917dce185f3d11f7,98.259,38.5366,253.39,0.599264,10.5445
indoor_door_leaf_Tile_1,Tile_1,provisional,6.435,-2.46,2.228,597,438,159,70,42,364,71,0,0.836782,0.1621,2,70,174.011,170.168,1.16382,3.45053,243.802,355.907,275,160,0,3,0.632184,0.365297,0.990868,575.961,1854.98,img_d22b97313624830c9ce567d4,80.1237,15.4968,182.653,0.489588,5.39038
indoor_door_leaf_Tile_1,Tile_1,provisional,6.941,-2.299,2.227,599,445,188,110,13,331,110,0,0.750567,0.247191,2,103,214.513,160.488,0.905149,7.25033,132.506,174.835,253,188,0,4,0.573696,0.422472,0.982022,538.979,2925.25,img_1a62eea81648de2de47d1d27,60.9651,33.5686,139.905,0.389828,119.44
indoor_door_leaf_Tile_1,Tile_1,provisional,6.936,-2.276,2.228,599,446,186,133,30,308,134,0,0.696833,0.300448,2,125,214.513,160.983,0.893551,6.99868,135.488,183.901,255,187,0,4,0.576923,0.419283,0.982063,605.804,2931.65,img_1a62eea81648de2de47d1d27,61.9695,32.8367,153.981,0.43679,83.064
