image_id,camera,tile,environment,timestamp_ns,time_s,log_gain,log_gain_raw,saturated_clamp,tile_offset,curve_log_gain,fitted_log_gain,residual,huber_weight
img_12ce6a109336320a768745d0,left,Tile_3,outdoor,1772726514850949120,134.508262144,-0.0104932,-0.0104932,0,-0.0661990013663412,0.07899462030495016,0.012795618938608963,-0.023288818938608964,1.0
img_13691d7391a8be50b061c1b3,right,Tile_3,outdoor,1772726587855288064,207.512601088,-0.00773207,-0.00773207,0,-0.0661990013663412,-0.0522386284401585,-0.1184376298064997,0.11070555980649971,1.0
img_1371e2f1b988b88eea55fbdc,right,Tile_3,outdoor,1772726437846272000,57.503585024,0.0457987,0.0457987,0,-0.0661990013663412,0.09127285506430541,0.025073853697964207,0.02072484630203579,1.0
img_137fc7a6b6690290c21a8800,left,Tile_3,outdoor,1772726405344221952,25.001534976,-0.0948358,-0.0948358,0,-0.0661990013663412,0.006388516414033936,-0.059810484952307265,-0.035025315047692726,1.0
img_1447a95d9944f177d0c884ab,right,Tile_3,indoor,1772726555353361920,175.010674944,-0.125409,-0.125409,0,-0.0661990013663412,-0.113428666331811,-0.1796276676981522,0.0542186676981522,1.0
img_14760453402721edd574fe64,left,Tile_3,outdoor,1772726394843636992,14.500950016,-0.0330232,-0.0330232,0,-0.0661990013663412,0.04829195405863021,-0.01790704730771099,-0.015116152692289008,1.0
img_15207674b99f1db132d932c6,left,Tile_3,outdoor,1772726513850887936,133.50820096,0.0326276,0.0326276,0,-0.0661990013663412,0.08618481269428907,0.01998581132794787,0.012641788672052134,1.0
img_1577cf4d82720ebc65a2d403,right,Tile_3,outdoor,1772726496349851904,116.007164928,-0.335013,-0.335013,0,-0.0661990013663412,-0.2007145908546718,-0.266913592221013,-0.06809940777898699,1.0
img_15fb76ef6ac109612bfa8138,right,Tile_3,outdoor,1772726493349649920,113.006962944,-0.430576,-0.430576,0,-0.0661990013663412,-0.23323508145766292,-0.29943408282400413,-0.13114191717599588,1.0
img_15fea5143b9ed9b965e29b36,left,Tile_3,outdoor,1772726406344272896,26.00158592,0.0826592,0.0826592,0,-0.0661990013663412,-0.002927096762463284,-0.06912609812880449,0.15178529812880448,0.9882380036089563
img_1618118629bef1789633f0dd,right,Tile_3,outdoor,1772726411844603136,31.50191616,-0.237242,-0.237242,0,-0.0661990013663412,-0.03204105434016623,-0.09824005570650743,-0.13900194429349258,1.0
img_1625062b5dbc6697b950a64d,right,Tile_3,indoor,1772726549353006848,169.010319872,-0.401119,-0.401119,0,-0.0661990013663412,-0.2813444284842571,-0.34754342985059833,-0.053575570149401675,1.0
img_17448ab8d9da2c0b067a56a8,left,Tile_3,outdoor,1772726499350018048,119.007331072,-0.0270316,-0.0270316,0,-0.0661990013663412,0.05497163169181497,-0.011227369674526227,-0.015804230325473772,1.0
img_17a66f4cb62764dda6efae60,left,Tile_3,stationary_unresolved,1772726380342691072,4.096e-06,-0.0617089,-0.0617089,0,-0.0661990013663412,0.07406621678269636,0.007867215416355156,-0.06957611541635515,1.0
img_17bf1628f94e193f3c3d8235,left,Tile_3,stationary_unresolved,1772726383842925056,3.50023808,-0.0624057,-0.0624057,0,-0.0661990013663412,0.06370195387629635,-0.002497047490044854,-0.05990865250995515,1.0
img_18576273c5c20fc7e1f342c8,left,Tile_3,covered,1772726460847641856,80.50495488,-0.126148,-0.126148,0,-0.0661990013663412,-0.11101338950012778,-0.17721239086646898,0.05106439086646897,1.0
img_1871157e950c16814045b7fb,right,Tile_3,outdoor,1772726516851055872,136.508368896,-0.232746,-0.232746,0,-0.0661990013663412,-0.0001235768412002139,-0.06632257820754142,-0.1664234217924586,0.9013154421681119
img_18bab3dd6b4d34c67c53fdb6,right,Tile_3,outdoor,1772726449346952960,69.004265984,-0.0931838,-0.0931838,0,-0.0661990013663412,0.06736289882344973,0.0011638974571085287,-0.09434769745710853,1.0
img_18d28fb7e23a0e8d27ec413d,left,Tile_3,indoor,1772726528351821824,148.009134848,-0.2365,-0.2365,0,-0.0661990013663412,-0.011216916405460875,-0.07741591777180208,-0.15908408222819792,0.9428976042042517
img_18f18b25e7045a85c7b0e440,right,Tile_3,outdoor,1772726454347259136,74.00457216,-0.338521,-0.338521,0,-0.0661990013663412,0.010549977050389348,-0.05564902431595185,-0.28287197568404815,0.5302752230483992
img_190257395cb0336ab5d50631,right,Tile_3,covered,1772726484349078016,104.00639104,-0.173591,-0.173591,0,-0.0661990013663412,-0.09833462219676851,-0.16453362356310972,-0.00905737643689028,1.0
img_1966204401da23120883fd70,right,Tile_3,indoor,1772726570354244864,190.011557888,0.289899,0.289899,0,-0.0661990013663412,0.2533738843554884,0.1871748829891472,0.1027241170108528,1.0
img_19b325eb7f251301eb6db660,right,Tile_3,outdoor,1772726436346120960,56.003433984,-0.0477329,-0.0477329,0,-0.0661990013663412,0.0910214562179388,0.024822454851597606,-0.0725553548515976,1.0
img_19e8211ae6c6bb6328e3ac0c,left,Tile_3,covered,1772726506350424064,126.007737088,-0.0675959,-0.0675959,0,-0.0661990013663412,0.08791965442548429,0.021720653059143086,-0.08931655305914309,1.0
img_19f9a29e0653442b28934a1d,left,Tile_3,outdoor,1772726585855233024,205.512546048,-0.414991,-0.414991,0,-0.0661990013663412,-0.013178624106677809,-0.079377625473019,-0.335613374526981,0.44694285563384495
img_1a265d9e130f6059a7c5e9a6,left,Tile_3,indoor,1772726558853588992,178.510902016,0.324508,0.324508,0,-0.0661990013663412,0.24831477078161707,0.18211576941527585,0.14239223058472414,1.0
img_1a38b2127348ddbd3e540b2f,right,Tile_3,outdoor,1772726416844912896,36.50222592,-0.115787,-0.115787,0,-0.0661990013663412,0.011137188786011876,-0.05506181258032933,-0.06072518741967067,1.0
img_1a415e4ff347474b2fe0e6fd,right,Tile_3,outdoor,1772726389843281920,9.500594944,-0.0518454,-0.0518454,0,-0.0661990013663412,0.02869887552769007,-0.03750012583865113,-0.01434527416134887,1.0
img_1a5eee9849f95e3f1ffef40d,right,Tile_3,outdoor,1772726446846832896,66.50414592,0.081151,0.081151,0,-0.0661990013663412,0.07411788578470772,0.007918884418366523,0.07323211558163348,1.0
img_1a62eea81648de2de47d1d27,right,Tile_3,outdoor,1772726428845664000,48.502977024,0.0136989,0.0136989,0,-0.0661990013663412,0.08272869896502998,0.016529697598688775,-0.002830797598688775,1.0
img_1a7c8c71cb3bf1efb9603846,left,Tile_3,indoor,1772726540352512000,160.009825024,-0.0743395,-0.0743395,0,-0.0661990013663412,-0.014486372612219729,-0.08068537397856093,0.006345873978560929,1.0
img_1aa7b18f3768436540234cc0,left,Tile_3,indoor,1772726535852226048,155.509539072,-0.568824,-0.568824,0,-0.0661990013663412,-0.01881623497893787,-0.08501523634527908,-0.4838087636547209,0.3100398572090568
img_1bc6af48816e6b6269928548,right,Tile_3,stationary_unresolved,1772726601356096000,221.013409024,-0.261934,-0.261934,0,-0.0661990013663412,-0.19327544263995053,-0.2594744440062917,-0.0024595559937082845,1.0
img_1bdd12683633f0e9db0e63a8,left,Tile_3,outdoor,1772726504850355968,124.507668992,0.0319151,0.0319151,0,-0.0661990013663412,0.07909408794215331,0.012895086575812106,0.019020013424187892,1.0
img_1c484dfbc739f998461e0252,left,Tile_3,outdoor,1772726410344523008,30.001836032,0.00578058,0.00578058,0,-0.0661990013663412,-0.04019682703789397,-0.10639582840423517,0.11217640840423516,1.0
img_1c8b089945f81db8f6c8dded,left,Tile_3,outdoor,1772726513350861056,133.00817408,-0.136939,-0.136939,0,-0.0661990013663412,0.08977988220059736,0.023580880834256163,-0.16051988083425617,0.9344636889861735
img_1c9c566ccc6d3b5e801f396d,right,Tile_3,indoor,1772726567854182912,187.511495936,0.295153,0.295153,0,-0.0661990013663412,0.20921754001876675,0.14301853865242553,0.15213446134757447,0.9859699023569817
img_1dbea71c3cf92e7aa3fc5df4,left,Tile_3,indoor,1772726549353015808,169.010328832,0.157669,0.157669,0,-0.0661990013663412,0.21122814854645353,0.14502914718011234,0.012639852819887665,1.0
img_1de04bfc85f49dfaa0d0a760,left,Tile_3,indoor,1772726568354146048,188.011459072,0.21167,0.21167,0,-0.0661990013663412,0.07236502688270949,0.006166025516368287,0.20550397448363172,0.729912890380363
img_1ebc50fda2a6ee2870ef2919,left,Tile_3,outdoor,1772726431845929984,51.503243008,-0.171932,-0.171932,0,-0.0661990013663412,-0.1807700161801823,-0.2469690175465235,0.07503701754652348,1.0
img_1f7cf648acdfeca84393921f,right,Tile_3,stationary_unresolved,1772726380842701056,0.50001408,0.0657177,0.0657177,0,-0.0661990013663412,0.10093519434898925,0.034736192982648045,0.03098150701735196,1.0
img_1fb3a72aca781ca07d397457,right,Tile_3,outdoor,1772726422345296896,42.00260992,0.00843582,0.00843582,0,-0.0661990013663412,0.051088473407916335,-0.015110527958424866,0.023546347958424873,1.0
img_204ab088850d639090e9ac4e,left,Tile_3,covered,1772726509350616064,129.007929088,-0.172834,-0.172834,0,-0.0661990013663412,0.1055711157353833,0.0393721143690421,-0.21220611436904208,0.7068599340127351
img_20a58f5ac4250200235962e2,right,Tile_3,outdoor,1772726434846021888,54.503334912,-0.0683885,-0.0683885,0,-0.0661990013663412,0.0907700660804921,0.024571064714150895,-0.0929595647141509,1.0
img_20db9aea57590d693ed1f417,right,Tile_3,outdoor,1772726404844192000,24.501505024,-0.00255168,-0.00255168,0,-0.0661990013663412,-0.028021286284329747,-0.09422028765067095,0.09166860765067095,1.0
img_21571925b3bdee2457e819f8,left,Tile_3,outdoor,1772726421845287936,41.50260096,-0.177912,-0.177912,0,-0.0661990013663412,-0.17101184951892862,-0.23721085088526983,0.059298850885269844,1.0
img_219ea8f06811fd11b0b0b7e9,left,Tile_3,outdoor,1772726418345032960,38.002345984,-0.214935,-0.214935,0,-0.0661990013663412,-0.14455388562943428,-0.2107528869957755,-0.004182113004224525,1.0
img_21b71b6f7e7b5625bf4518b6,left,Tile_3,outdoor,1772726518351163904,138.008476928,-0.0491372,-0.0491372,0,-0.0661990013663412,0.05382894234082242,-0.012370059025518784,-0.036767140974481215,1.0
img_21b946b919113ef2ad217f20,left,Tile_3,covered,1772726510350723072,130.008036096,-0.099856,-0.099856,0,-0.0661990013663412,0.1113501317459725,0.045151130379631296,-0.1450071303796313,1.0
img_22d548c6b36b38776c5e943b,right,Tile_3,covered,1772726490349437952,110.006750976,-0.339435,-0.339435,0,-0.0661990013663412,-0.2657556802815604,-0.3319546816479016,-0.007480318352098392,1.0
img_231b7c7f9d8a8a43c94a9fd3,left,Tile_3,indoor,1772726567854188032,187.511501056,0.310332,0.310332,0,-0.0661990013663412,0.08347918111953473,0.017280179753193528,0.2930518202468065,0.5118548653738813
img_23bcc9a1d7f545975441d295,left,Tile_3,outdoor,1772726432846009856,52.50332288,-0.145472,-0.145472,0,-0.0661990013663412,-0.1857534219790468,-0.251952423345388,0.10648042334538799,1.0
img_23dfbf209861f4b03fe77515,left,Tile_3,covered,1772726488349326848,108.006639872,-0.0490172,-0.0490172,0,-0.0661990013663412,0.07043372676585796,0.004234725399516762,-0.05325192539951676,1.0
img_23f736d972ccf1608ccbe107,right,Tile_3,outdoor,1772726425345463040,45.002776064,0.00968976,0.00968976,0,-0.0661990013663412,0.06569163842709859,-0.0005073629392426116,0.010197122939242612,1.0
img_241bf65803f5d5bdb63fa53d,left,Tile_3,outdoor,1772726409844491008,29.501804032,-0.0942774,-0.0942774,0,-0.0661990013663412,-0.03553211369724193,-0.10173111506358312,0.0074537150635831245,1.0
img_24360a542c1b719c91d5a0e8,right,Tile_3,indoor,1772726541352529920,161.009842944,0.215504,0.215504,0,-0.0661990013663412,-0.10492137088749544,-0.17112037225383664,0.3866243722538366,0.38797347183668524
img_2461a33a99ca0046b9a7c112,right,Tile_3,covered,1772726511350733056,131.00804608,-0.318568,-0.318568,0,-0.0661990013663412,-0.04941322103728696,-0.11561222240362816,-0.20295577759637184,0.7390772599650373
img_246e9ec9e0ed774cd0cbefb4,right,Tile_3,stationary_unresolved,1772726383342850816,3.00016384,-0.0201109,-0.0201109,0,-0.0661990013663412,0.08086964325920187,0.014670641892860672,-0.034781541892860666,1.0
img_24c2a995e3fcebf84f29eaa8,right,Tile_3,outdoor,1772726593355615744,213.012928768,-0.347121,-0.347121,0,-0.0661990013663412,-0.13722827443042976,-0.20342727579677095,-0.14369372420322907,1.0
img_24d4e5bc6fa22cd9ea92ff2e,right,Tile_3,outdoor,1772726418345015040,38.002328064,-0.114037,-0.114037,0,-0.0661990013663412,0.02409074130507278,-0.04210826006126842,-0.07192873993873158,1.0
img_2528134f0c15a2a2a931c0df,right,Tile_3,outdoor,1772726432345931008,52.003244032,-0.028435,-0.028435,0,-0.0661990013663412,0.09035109495939506,0.024152093593053856,-0.05258709359305386,1.0
img_2583dd744e4c06e135d8853a,right,Tile_3,outdoor,1772726412344637952,32.001950976,-0.105383,-0.105383,0,-0.0661990013663412,-0.027723196868711907,-0.0939221982350531,-0.011460801764946904,1.0
img_25873a17d1cb3eab2998efaa,left,Tile_3,covered,1772726505350363136,125.00767616,-0.0976155,-0.0976155,0,-0.0661990013663412,0.08203585206279096,0.01583685069644976,-0.11345235069644977,1.0
img_25e6a3ccf8f993f62610918f,left,Tile_3,outdoor,1772726402844072960,22.501385984,-0.0281903,-0.0281903,0,-0.0661990013663412,0.029677750860355713,-0.03652125050598549,0.008330950505985486,1.0
img_25e709e621e208bb6d69963c,left,Tile_3,indoor,1772726546852907776,166.5102208,0.245491,0.245491,0,-0.0661990013663412,0.14853047080243117,0.08233146943608997,0.16315953056391,0.9193456213165839
img_26e10d650ada982eed86237e,right,Tile_3,outdoor,1772726517351086848,137.008399872,-0.221357,-0.221357,0,-0.0661990013663412,0.004357314502552983,-0.061841686863788214,-0.15951531313621178,0.9403485913099354
img_27c0b49a4b63e69324d8c3d1,right,Tile_3,indoor,1772726550853093888,170.510406912,-0.522826,-0.522826,0,-0.0661990013663412,-0.283840793947387,-0.3500397953137282,-0.17278620468627182,0.8681248614283485
img_289ddac6eecdcfcb171a9cff,left,Tile_3,outdoor,1772726514350950912,134.008263936,-0.0298034,-0.0298034,0,-0.0661990013663412,0.08258948366667507,0.016390482300333867,-0.046193882300333874,1.0
img_28ae3ec748a5e0d8c78031df,right,Tile_3,outdoor,1772726419845116928,39.502429952,-0.102928,-0.102928,0,-0.0661990013663412,0.037044291613544666,-0.029154709752796534,-0.07377329024720347,1.0
img_28d49635350a139c44d259ec,right,Tile_3,outdoor,1772726476348654080,96.005967104,-0.119853,-0.119853,0,-0.0661990013663412,0.043862810179797,-0.022336191186544202,-0.0975168088134558,1.0
img_296543e0b24fc5e6e262f386,right,Tile_3,outdoor,1772726474848523008,94.505836032,-0.101094,-0.101094,0,-0.0661990013663412,0.055219595799209084,-0.010979405567132117,-0.09011459443286789,1.0
img_298eb4ad7a7fb190d39583ea,right,Tile_3,outdoor,1772726403344114176,23.0014272,-0.222746,-0.222746,0,-0.0661990013663412,-0.023386418111155875,-0.08958541947749707,-0.13316058052250293,1.0
img_29d23f4728629b14cbc9d1c0,left,Tile_3,outdoor,1772726403844177920,23.501490944,-0.0833473,-0.0833473,0,-0.0661990013663412,0.020361634517330487,-0.04583736684901071,-0.037509933150989286,1.0
img_29f0cdf6a31f8207e452d529,left,Tile_3,outdoor,1772726450347032064,70.004345088,-0.368855,-0.368855,0,-0.0661990013663412,-0.09004198052036379,-0.156240981886705,-0.212614018113295,0.7055038107603514
img_2a01d8380fb472ce1a05426b,left,Tile_3,outdoor,1772726454847305984,74.504619008,-0.135743,-0.135743,0,-0.0661990013663412,-0.09915970317115977,-0.16535870453750096,0.029615704537500953,1.0
img_2a2ffa54460f316927e5ffa5,left,Tile_3,indoor,1772726537852345856,157.50965888,-0.672747,-0.672747,0,-0.0661990013663412,-0.016997394899816935,-0.08319639626615813,-0.5895506037338418,0.25443108538943826
img_2a571292a4944bb3c65b1e06,left,Tile_3,outdoor,1772726449346968832,69.004281856,-0.236439,-0.236439,0,-0.0661990013663412,-0.1032838204084713,-0.1694828217748125,-0.06695617822518751,1.0
img_2ae3e0c408fdb6d83118f6ea,left,Tile_3,outdoor,1772726396843731968,16.501044992,0.119515,0.119515,0,-0.0661990013663412,0.04999653087416001,-0.016202470492181188,0.1357174704921812,1.0
img_2b03f8db151c2afacd17aa26,left,Tile_3,indoor,1772726559853716736,179.51102976,0.325104,0.325104,0,-0.0661990013663412,0.24975636043257063,0.18355735906622944,0.14154664093377056,1.0
img_2b193a1fc7e61ea656b8c654,right,Tile_3,outdoor,1772726504850352896,124.50766592,-0.111966,-0.111966,0,-0.0661990013663412,-0.11281405052399268,-0.1790130518903339,0.0670470518903339,1.0
img_2b4f13c695909781ea9270a7,left,Tile_3,outdoor,1772726423345303040,43.002616064,-0.22005,-0.22005,0,-0.0661990013663412,-0.17141212221198995,-0.23761112357833114,0.017561123578331145,1.0
img_2bd2f89c0ed9038a7ebb2598,right,Tile_3,outdoor,1772726441846484992,61.503798016,-0.0731983,-0.0731983,0,-0.0661990013663412,0.08762815090342871,0.021429149537087508,-0.0946274495370875,1.0
img_2c358f7a9417c85d1593883a,right,Tile_3,indoor,1772726547852914944,167.510227968,-0.446331,-0.446331,0,-0.0661990013663412,-0.248265050496977,-0.3144640518633182,-0.13186694813668176,1.0
img_2c48bbf509b38c8a6870501a,left,Tile_3,indoor,1772726582855049728,202.512362752,-0.0826022,-0.0826022,0,-0.0661990013663412,-0.02838980702218379,-0.09458880838852499,0.011986608388524986,1.0
img_2cb25c84f93cba5efbbe84c5,right,Tile_3,outdoor,1772726405844225792,25.501538816,-0.0723984,-0.0723984,0,-0.0661990013663412,-0.031111142504108895,-0.09731014387045009,0.0249117438704501,1.0
img_2d4e13c684e33e7f3276e86f,left,Tile_3,indoor,1772726389343275008,9.000588032,-0.0116541,-0.0116541,0,-0.0661990013663412,0.04741530754341716,-0.01878369382292404,0.007129593822924038,1.0
img_2e52f81e7ee67150f3fdea5c,right,Tile_3,indoor,1772726528851806976,148.50912,0.0403532,0.0403532,0,-0.0661990013663412,0.2050052861955334,0.13880628482919222,-0.09845308482919218,1.0
img_2eb75f90a556b23139d0bb4a,right,Tile_3,indoor,1772726561853813760,181.511126784,0.0756546,0.0756546,0,-0.0661990013663412,0.10240275975412508,0.03620375838778388,0.03945084161221613,1.0
img_2f10fcf8c5f46899fd84dae9,left,Tile_3,covered,1772726506850470144,126.507783168,-0.0753201,-0.0753201,0,-0.0661990013663412,0.09086164748269086,0.024662646116349662,-0.09998274611634966,1.0
img_2f7b071dd4a79eebbbade4ce,left,Tile_3,outdoor,1772726447846873088,67.504186112,-0.302607,-0.302607,0,-0.0661990013663412,-0.12324653132903826,-0.18944553269537945,-0.11316146730462057,1.0
img_2f8a2aae4ed7883e440a4072,left,Tile_3,indoor,1772726538352443904,158.009756928,-0.503507,-0.503507,0,-0.0661990013663412,-0.016542622955879188,-0.08274162432222039,-0.42076537567777966,0.35649321134938006
img_2fa0e87e84861be1dfacfe33,left,Tile_3,outdoor,1772726445846744064,65.504057088,-0.167053,-0.167053,0,-0.0661990013663412,-0.14986349739247076,-0.21606249875881195,0.04900949875881194,1.0
img_2fd11bed5dd89d8bb3df71b2,left,Tile_3,outdoor,1772726414844801024,34.502114048,-0.143402,-0.143402,0,-0.0661990013663412,-0.09889755729278618,-0.16509655865912737,0.021694558659127366,1.0
img_2fe423406c20124d89e4eefe,right,Tile_3,indoor,1772726527851723008,147.509036032,0.242155,0.242155,0,-0.0661990013663412,0.18457377750217008,0.11837477613582888,0.12378022386417112,1.0
img_2fe71151d4c449e1d3233bb5,right,Tile_3,outdoor,1772726587355255808,207.012568832,0.137397,0.137397,0,-0.0661990013663412,-0.040090200387401714,-0.10628920175374292,0.24368620175374292,0.6155457261038624
img_3043344b3e94c3b01cca615b,right,Tile_3,outdoor,1772726494849748736,114.50706176,-0.16895,-0.16895,0,-0.0661990013663412,-0.21697485974277514,-0.28317386110911635,0.11422386110911631,1.0
img_304b50c95ed848aecc410e2d,left,Tile_3,outdoor,1772726594855721984,214.513035008,0.0313724,0.0313724,0,-0.0661990013663412,0.042359840583307634,-0.023839160783033567,0.05521156078303357,1.0
img_312d2eb9da835e3f76e2ca08,left,Tile_3,covered,1772726583855062016,203.51237504,-0.206577,-0.206577,0,-0.0661990013663412,-0.023319660191221083,-0.08951866155756229,-0.11705833844243772,1.0
img_313927f8276bed83888b9791,right,Tile_3,stationary_unresolved,1772726380342686976,0.0,0.0339467,0.0339467,0,-0.0661990013663412,0.1049481771824068,0.0387491758160656,-0.0048024758160655975,1.0
img_31da46dee68cbffb8b8d1ac3,left,Tile_3,indoor,1772726539352484096,159.00979712,0.0156783,0.0156783,0,-0.0661990013663412,-0.015633220841732732,-0.08183222220807393,0.09751052220807394,1.0
img_31fb7f1b070f7fce4248960d,right,Tile_3,outdoor,1772726472848409856,92.50572288,-0.0784665,-0.0784665,0,-0.0661990013663412,0.0703615101997599,0.004162508833418704,-0.0826290088334187,1.0
img_32de473ad787ca0a568e7a34,left,Tile_3,covered,1772726507850516992,127.507830016,-0.520692,-0.520692,0,-0.0661990013663412,0.09674536700649417,0.030546365640152964,-0.551238365640153,0.2721145866286085
img_32e9de537a5b3fe60feaa235,left,Tile_3,indoor,1772726462347738880,82.005051904,-0.137578,-0.137578,0,-0.0661990013663412,-0.11315185650091107,-0.17935085786725227,0.04177285786725227,1.0
img_33375a69985ab3e518251da0,left,Tile_3,indoor,1772726534352162816,154.00947584,-0.0528467,-0.0528467,0,-0.0661990013663412,-0.020180340827329786,-0.086379342193671,0.033532642193670976,1.0
img_336e1066e62f9bd81c7fb187,right,Tile_3,outdoor,1772726440846436864,60.503749888,-0.067426,-0.067426,0,-0.0661990013663412,0.09033014596460288,0.024131144598261683,-0.09155714459826168,1.0
img_3393210d231014661a40fa97,right,Tile_3,indoor,1772726466848016896,86.50532992,0.00404241,0.00404241,0,-0.0661990013663412,0.033482635635297076,-0.032716365731044125,0.03675877573104412,1.0
img_34035c60c399851165cbcde7,right,Tile_3,indoor,1772726563853946880,183.511259904,0.0352277,0.0352277,0,-0.0661990013663412,0.13800786575691532,0.07180886439057411,-0.0365811643905741,1.0
img_340ae29e89772b35f8739137,right,Tile_3,outdoor,1772726495849774848,115.507087872,-0.276619,-0.276619,0,-0.0661990013663412,-0.20613514296654578,-0.272334144332887,-0.004284855667113063,1.0
img_349bb000c52f5a9444858a63,left,Tile_3,indoor,1772726554353345792,174.010658816,0.143705,0.143705,0,-0.0661990013663412,0.24182809539158429,0.17562909402524307,-0.03192409402524307,1.0
img_357e0e61ad2c2c039b3d8981,left,Tile_3,indoor,1772726564853989888,184.511302912,0.145099,0.145099,0,-0.0661990013663412,0.1501741111863212,0.08397510981998,0.06112389018002001,1.0
img_36179b59758015708cbc0529,right,Tile_3,outdoor,1772726439346339840,59.003652864,0.0559434,0.0559434,0,-0.0661990013663412,0.09152423996781994,0.02532523860147874,0.03061816139852125,1.0
img_3674d4aa9eeeccc919db54a9,right,Tile_3,outdoor,1772726391843453952,11.500766976,-0.153069,-0.153069,0,-0.0661990013663412,0.018867274392391158,-0.04733172697395004,-0.10573727302604996,1.0
img_36cdbf68fcc766fb18c480a2,left,Tile_3,outdoor,1772726434846037760,54.503350784,-0.175999,-0.175999,0,-0.0661990013663412,-0.19571957661702793,-0.26191857798336915,0.08591957798336916,1.0
img_36d8bec5f2733d9cb65049e8,right,Tile_3,indoor,1772726553353293056,173.01060608,-0.636802,-0.636802,0,-0.0661990013663412,-0.18916548646526252,-0.2553644878316037,-0.3814375121683963,0.3932492091490422
img_36e0205c98558c91ecf7584a,left,Tile_3,outdoor,1772726407344336128,27.001649152,-0.067237,-0.067237,0,-0.0661990013663412,-0.012242824403383899,-0.0784418257697251,0.01120482576972509,1.0
img_36e74cf7a944d9e1fac9aac6,right,Tile_3,covered,1772726508850566912,128.507879936,-0.67176,-0.67176,0,-0.0661990013663412,-0.07321674468034806,-0.13941574604668927,-0.5323442539533108,0.2817725539180061
img_371829f130cc2bfcee62b62f,left,Tile_3,outdoor,1772726431345901056,51.00321408,-0.284942,-0.284942,0,-0.0661990013663412,-0.17827836813369993,-0.24447736950004112,-0.040464630499958854,1.0
img_37246760b5ed4ed5a5e1b554,left,Tile_3,outdoor,1772726403344131072,23.001444096,-0.0783924,-0.0783924,0,-0.0661990013663412,0.02501964022598234,-0.04117936114035886,-0.03721303885964113,1.0
img_373b64b7f7265a6208ff2cda,left,Tile_3,outdoor,1772726409344460032,29.001773056,-0.132865,-0.132865,0,-0.0661990013663412,-0.030874255838470338,-0.09707325720481154,-0.03579174279518847,1.0
img_37557d4033ab0e63b9269326,right,Tile_3,indoor,1772726561353721856,181.01103488,-0.0623213,-0.0623213,0,-0.0661990013663412,0.09350043966602135,0.027301438299680153,-0.08962273829968015,1.0
img_37961c1c8cbf65e14d0ea61c,left,Tile_3,indoor,1772726523851490048,143.508803072,-0.200784,-0.200784,0,-0.0661990013663412,0.017286746965428708,-0.04891225440091249,-0.1518717455990875,0.9876754850502044
img_3856b29d30a5f8fae4c2ddaf,left,Tile_3,outdoor,1772726523351459072,143.008772096,-0.170487,-0.170487,0,-0.0661990013663412,0.020453783380594937,-0.04574521798574627,-0.12474178201425373,1.0
img_38f675d4e9377237a9fb5a56,left,Tile_3,outdoor,1772726437346205952,57.003518976,-0.321695,-0.321695,0,-0.0661990013663412,-0.20817793420923963,-0.27437693557558085,-0.04731806442441916,1.0
img_38fa922ad61d7da7aa5839a9,left,Tile_3,indoor,1772726463847832064,83.505145088,-0.0685168,-0.0685168,0,-0.0661990013663412,-0.11529031802757293,-0.18148931939391413,0.11297251939391413,1.0
img_3902505c4cb7ff45451f2bc1,right,Tile_3,covered,1772726487849280000,107.506593024,-0.300178,-0.300178,0,-0.0661990013663412,-0.1961494207621126,-0.2623484221284538,-0.03782957787154623,1.0
img_3991b4dd0731c1ce6d644839,left,Tile_3,indoor,1772726572354415872,192.011728896,0.0596787,0.0596787,0,-0.0661990013663412,0.014220725250179493,-0.05197827611616171,0.11165697611616171,1.0
img_39a06855544f8de8351e1656,right,Tile_3,stationary_unresolved,1772726388343209984,8.000523008,0.0123947,0.0123947,0,-0.0661990013663412,0.04073806236030775,-0.025460939006033453,0.03785563900603345,1.0
img_39a2d47accaabf667edfaff8,left,Tile_3,indoor,1772726468848158720,88.505471744,-0.299296,-0.299296,0,-0.0661990013663412,-0.12241854598610871,-0.1886175473524499,-0.11067845264755011,1.0
img_39bde7ed1336ec78411af4c0,right,Tile_3,outdoor,1772726426845512960,46.502825984,-0.129066,-0.129066,0,-0.0661990013663412,0.07299305957091744,0.0067940582045762365,-0.13586005820457622,1.0
img_39d39b7da0de74e43e25c19f,right,Tile_3,indoor,1772726550353062912,170.010375936,-0.568907,-0.568907,0,-0.0661990013663412,-0.30277552003213226,-0.3689745213984735,-0.19993247860152658,0.750253290757006
img_3a1483836f813dc9ad7e4edb,right,Tile_3,outdoor,1772726398343756800,18.001069824,-0.0361814,-0.0361814,0,-0.0661990013663412,-0.006356197570449288,-0.0725551989367905,0.03637379893679049,1.0
img_3a21b7ae860b72ed8804abcc,left,Tile_3,outdoor,1772726454347276032,74.004589056,0.0144859,0.0144859,0,-0.0661990013663412,-0.09814662385632844,-0.16434562522266966,0.17883152522266962,0.8387782848310976
img_3a2cd4cb27c6ae470c8a776f,right,Tile_3,indoor,1772726556853451008,176.510764032,0.142037,0.142037,0,-0.0661990013663412,-0.05662463348726299,-0.12282363485360419,0.26486063485360417,0.5663355752466166
img_3a67c36eb4b7f4b5eacf371d,left,Tile_3,outdoor,1772726449847025920,69.504338944,-0.254578,-0.254578,0,-0.0661990013663412,-0.096629248437681,-0.16282824980402222,-0.09174975019597781,1.0
